Dates,BTC Index,ETH Index,BGCI Index,FSTOK10 Index,FSTOK40 Index,SOBLCRTA Index,HODL5 Index
06/04/2023,3147.9,2898.24,1268.64,506.424,227.07,3053.5,5949.99
07/04/2023,3147.9,2898.24,1268.64,506.424,227.07,3053.5,5914.45
10/04/2023,3274.85,2922.88,1290.64,504.516,221.446,3053.5,5942.71
11/04/2023,3382.16,2931.76,1320.13,524.229,224.212,3089.87,6251.99
12/04/2023,3349.26,2949.56,1312.67,529.89,224.662,3036.69,6247.43
13/04/2023,3400.82,3107.77,1363.75,527.009,224.29,3063.04,6405
14/04/2023,3403.36,3235.52,1388.51,540.223,229.968,3070.1,6530.24
17/04/2023,3309.91,3220.25,1380.65,549.496,238.855,3085.03,6404.91
18/04/2023,3392.38,3220.06,1396.26,535.373,235.133,3066.67,6538.62
19/04/2023,3283.99,3069.2,1331.34,549.36,239.009,3038.16,6276.81
20/04/2023,3156,2984.31,1281.36,515.912,227.443,3003.27,6143.3
21/04/2023,3062.15,2849.36,1233.02,508.799,223.3,2992.51,5972.79
24/04/2023,3073.99,2838.09,1230.94,496.341,217.264,2954.26,5841.3
25/04/2023,3120.09,2864.53,1234.75,494.232,216.168,2906.28,5765.47
26/04/2023,3091.12,2803.63,1240.89,505.838,219.111,2886.95,6214.52
27/04/2023,3323.77,2970.21,1305.41,505.989,218.157,2958.67,6031.75
28/04/2023,3296.26,2932.72,1290.85,505.989,218.157,2992.01,6034.22
01/05/2023,3130.46,2811.66,1229.15,517.364,218.731,2992.01,5925.53
02/05/2023,3220.6,2896.66,1264.34,499.747,215.403,2946.28,5906.32
03/05/2023,3185.48,2899.29,1252.98,508.702,216.253,2892.61,5864.55
04/05/2023,3238.67,2902.08,1264.09,515.17,217.58,2891.97,5980.01
05/05/2023,3314.35,3079.47,1311.31,511.153,215.208,2990.91,6118.18
08/05/2023,3072.18,2836.98,1202.26,505.579,211.869,3002.08,5853.47
09/05/2023,3108.93,2871.34,1212.07,493.51,205.988,2999.14,5775.12
10/05/2023,3110.13,2864.1,1218.71,493.339,206.62,3006.54,5850.08
11/05/2023,3014.28,2765.24,1177.22,492.653,208.234,3031.46,5644.54
12/05/2023,2966.92,2765.68,1171.4,481.313,204.794,3008.73,5518.33
15/05/2023,3075.35,2830.33,1210.62,481.545,206.517,3057.95,5720.38
16/05/2023,3023.69,2812.43,1195.87,486.089,206.321,3033.32,5643.63
17/05/2023,3077.81,2834.87,1218.53,485.103,206.697,3100.53,5599.02
18/05/2023,3000.16,2779.5,1189.78,489.731,209.437,3173.47,5685.51
19/05/2023,3012.99,2805.74,1195.6,481.522,207.72,3139.39,5626.98
22/05/2023,3014.45,2810.97,1193.6,480.73,205.038,3185.91,5634
23/05/2023,3052.56,2866.43,1210.49,483.211,206.601,3154.12,5725.88
24/05/2023,2946.77,2774.68,1171.24,490.565,207.468,3136.54,5512.34
25/05/2023,2972.84,2804.33,1179.34,475.232,204.854,3225.08,5542.07
26/05/2023,3005.33,2840.76,1195.93,477.156,204.453,3287.32,5618.25
29/05/2023,3005.33,2840.76,1195.93,504.853,210.985,3287.44,5825.93
30/05/2023,3125.74,2951.3,1241.99,504.853,210.985,3300.8,5807.1
31/05/2023,3034.21,2886.79,1211.47,500.613,209.372,3274.3,5686.47
01/06/2023,3016.95,2896.28,1208.26,492.505,207.013,3306.9,5662.82
02/06/2023,3058.85,2955.3,1230.9,486.751,205.347,3350.26,5698.76
05/06/2023,2877.88,2796.85,1157.52,493.321,208.647,3318.69,5669.51
06/06/2023,3044.99,2928.27,1208.77,468.519,199.276,3341.87,5503.98
07/06/2023,2968.42,2859.36,1168.42,491.649,202.633,3306.31,5559.64
08/06/2023,2978.34,2859.65,1168.46,475.297,195.489,3295.01,5565.08
09/06/2023,2964.52,2833.36,1149,478.554,195.896,3298.06,5540.84
12/06/2023,2897.99,2680.86,1081.33,461.957,181.827,3314.9,5242.21
13/06/2023,2902.33,2690.6,1086.69,460.525,182.169,3331.18,5271.95
14/06/2023,2875.68,2628.19,1086.92,461.54,182.118,3340.84,5290.05
15/06/2023,2856.29,2581.13,1053.07,444.376,178.95,3350.92,5032.74
16/06/2023,2957.46,2661.52,1084.48,450.563,179.624,3334.66,5123.48
19/06/2023,2957.46,2661.52,1084.48,463.996,180.592,3329.87,5286.66
20/06/2023,3138.43,2757.88,1131.96,471.098,181.394,3368.28,5314.05
21/06/2023,3377.79,2914.79,1204.76,471.098,181.394,3329.68,5787.27
22/06/2023,3389.39,2923.2,1210.62,471.098,181.394,3314.44,5832.18
23/06/2023,3465.47,2942.52,1233.83,492.338,184.035,3336.17,5921.26
26/06/2023,3396.5,2872.87,1207.4,492.338,184.035,3273.73,5949.53
27/06/2023,3443.21,2933.27,1227.06,492.338,184.035,3350.42,5986.24
28/06/2023,3371.35,2830.75,1182.4,492.338,184.035,3375.99,5888.28
29/06/2023,3432.05,2872.38,1207.28,492.338,184.035,3416.31,5914.08
30/06/2023,3412.2,2983.13,1241.6,525.3,195.559,3450.66,5859.59
03/07/2023,3508.94,3044.47,1282.68,532.542,200.037,3537.55,6128.69
04/07/2023,3508.94,3044.47,1282.68,539.726,201.159,3540.87,6153.82
05/07/2023,3416.97,2953.04,1235.26,533.365,200.082,3557.63,6001.74
06/07/2023,3400.58,2915.64,1232.45,527.819,196.94,3512.19,5942.23
07/07/2023,3393.21,2885.45,1227.55,515.345,193.382,3539.17,5981.45
10/07/2023,3473.27,2943.23,1253.45,519.492,195.338,3597.81,5965.39
11/07/2023,3435.33,2904.06,1242.39,524.949,195.854,3661.63,6007.44
12/07/2023,3396.42,2892.91,1232.89,527.309,196.917,3647.22,6063.12
13/07/2023,3549.27,3089.81,1335.35,523.834,195.884,3793.08,6031.07
14/07/2023,3378.68,2960.96,1276.93,556.73,212.967,3729.76,6347.34
17/07/2023,3360.71,2927.14,1261.38,532.971,204.277,3737.54,6094.53
18/07/2023,3338.96,2932.26,1252.58,530.936,204.208,3759.85,6012.57
19/07/2023,3370.21,2953.2,1275.89,530.936,204.208,3800.31,5995.22
20/07/2023,3336.97,2919.17,1264.13,530.936,204.208,3736.31,6003.95
21/07/2023,3350.82,2929.78,1274.62,530.936,204.208,3728.69,6036.92
24/07/2023,3267.83,2861.93,1226.54,530.936,204.208,3725.56,5824.21
25/07/2023,3278.64,2876.63,1228.53,530.936,204.208,3749.64,5852.71
26/07/2023,3302.05,2904.52,1245.12,530.936,204.208,3779.95,5887.61
27/07/2023,3273.7,2880.64,1236.68,530.936,204.208,3755.51,5923.1
28/07/2023,3287.68,2899.37,1245.32,515.868,207.472,3811.64,5944.47
31/07/2023,3273.77,2872.86,1233.83,516.727,208.985,3850.85,5884.68
01/08/2023,3281.95,2864.75,1233.31,515.307,206.962,3839.19,5783.54
02/08/2023,3268.25,2849.93,1220.56,522.329,208.349,3755.11,5844.03
03/08/2023,3286.01,2857.32,1217.55,512.234,203.712,3745.53,5852.17
04/08/2023,3256.54,2833.11,1205.3,511.457,202.175,3660.71,5838.73
07/08/2023,3267.96,2822.09,1202.26,508.324,202.396,3672.76,5778.66
08/08/2023,3352.95,2876.06,1236.43,509.957,201.787,3675.47,5844.49
09/08/2023,3298.73,2860.91,1225.87,519.622,204.268,3596.95,5907.48
10/08/2023,3301.22,2860.67,1225.12,517.137,204.706,3540.19,5870.4
11/08/2023,3295.51,2851.2,1220.16,514.754,204.048,3533.27,5871.79
14/08/2023,3289.64,2846.99,1219.65,511.843,202.481,3571.97,5873.28
15/08/2023,3271.5,2825.04,1199.82,513.917,202.708,3486.12,5850.67
16/08/2023,3265.02,2817.08,1187.68,508.695,197.483,3457.02,5756.28
17/08/2023,3126.3,2686.64,1144.69,500.23,192.967,3387.46,5623.88
18/08/2023,2926.36,2566.44,1077.58,464.28,183.53,3371.37,5223.82
21/08/2023,2931.64,2590.35,1081.24,459.828,189.044,3396.98,5227.98
22/08/2023,2897.01,2519.35,1053.76,456.907,186.63,3394.7,5178.5
23/08/2023,2982.37,2607.05,1096.29,453.339,185.073,3463.65,5196.3
24/08/2023,2922.29,2554.7,1069.04,462.089,188.248,3393.66,5197.23
25/08/2023,2914.81,2547.49,1063.64,457.428,186.05,3424.29,5152.61
28/08/2023,2915.63,2546.95,1069.17,456.654,186.254,3440.02,5214.7
29/08/2023,3126.42,2692.32,1132.01,456.367,186.518,3564.34,5474.96
30/08/2023,3053.81,2635.68,1102.95,456.367,186.518,3530.5,5371.29
31/08/2023,2930.79,2559.24,1064.59,456.367,186.518,3523.46,5368.33
01/09/2023,2872.76,2503.65,1040.98,474.556,188.122,3545.63,5102.33
04/09/2023,2872.76,2503.65,1040.98,474.556,188.122,3553.99,5116.91
05/09/2023,2882.51,2524.64,1051.01,474.556,188.122,3564.09,5106.51
06/09/2023,2882.71,2525,1048.36,474.556,188.122,3551.44,5080.47
07/09/2023,2903.33,2532.93,1053.99,474.556,188.122,3542.04,5106
08/09/2023,2903.91,2529.19,1051.03,474.556,188.122,3508.37,5111.58
11/09/2023,2809.49,2383.91,994.11,474.556,188.122,3492.96,4920.02
12/09/2023,2927.34,2475.28,1033.02,474.556,188.122,3497.01,5074.52
13/09/2023,2936.47,2477.54,1036.54,474.556,188.122,3479.15,5094.31
14/09/2023,2992.25,2531.08,1058.7,474.556,188.122,3551.37,5196.82
15/09/2023,2962.37,2508.15,1051.94,474.556,188.122,3508.19,5117.87
18/09/2023,3009.05,2538.13,1071.13,474.556,188.122,3495.88,5297.75
19/09/2023,3048.13,2541.79,1080.95,474.556,188.122,3466.64,5274.75
20/09/2023,3026.61,2502.73,1066.53,474.556,188.122,3411.74,5255.25
21/09/2023,2983.45,2459.82,1049.98,474.556,188.122,3353.62,5132.85
22/09/2023,2978.66,2465.91,1048.01,474.556,188.122,3324.16,5166.1
25/09/2023,2961.59,2467.64,1047.91,474.556,188.122,3355.27,5068.48
26/09/2023,2946.1,2460.38,1044.54,474.556,188.122,3296.55,5091.4
27/09/2023,2944.07,2470.48,1047.28,453.213,124.592,3324.22,5092.69
28/09/2023,3044.07,2568.19,1082.83,453.213,124.592,3367.06,5215.84
29/09/2023,3022.31,2579.05,1083.48,453.213,124.592,3344.15,5292.03
02/10/2023,3131.08,2584.51,1114.3,453.213,124.592,3382.3,5503.5
03/10/2023,3061.36,2556.16,1095.56,453.213,124.592,3299.12,5315.06
04/10/2023,3100.58,2544.27,1097.37,453.213,124.592,3331.33,5309.02
05/10/2023,3084.41,2503.98,1088.67,453.213,124.592,3337.93,5376.02
06/10/2023,3136.41,2547.9,1109.91,453.213,124.592,3411.67,5331.92
09/10/2023,3099.57,2448.14,1070.05,476.435,125.767,3410.02,5238.72
10/10/2023,3074.44,2423.33,1059.64,476.435,125.767,3429.92,5202.64
11/10/2023,3000.34,2417.3,1047.41,476.435,125.767,3405.32,5161.34
12/10/2023,2998.61,2369.79,1034.02,476.435,125.767,3385.37,5076.47
13/10/2023,3004.63,2391.87,1040.91,476.435,125.767,3349.92,5081.38
16/10/2023,3196.89,2461.52,1090.39,476.435,125.767,3387.82,5310.55
17/10/2023,3200.56,2422.1,1078.17,476.435,125.767,3403.17,5315.71
18/10/2023,3171.93,2420.29,1072.86,476.435,125.767,3330.72,5282.67
19/10/2023,3228.56,2430.11,1085.41,476.435,125.767,3293.3,5323.87
20/10/2023,3318.11,2486.71,1117.3,476.435,125.767,3260.85,5512.35
23/10/2023,3527.55,2645.39,1203.46,476.435,125.767,3276.11,5739.14
24/10/2023,3792.02,2751.33,1257.86,476.435,125.767,3361.12,6321.58
25/10/2023,3903.69,2771.84,1286.08,476.435,125.767,3267.98,6330.88
26/10/2023,3827.19,2778.63,1270.33,476.435,125.767,3235.22,6232.06
27/10/2023,3782.22,2748.27,1260.07,476.435,125.767,3186.88,6193.76
30/10/2023,3858.64,2786.08,1298.51,476.435,125.767,3208.09,6363.56
31/10/2023,3878.94,2803.94,1301.26,476.435,125.767,3259.75,6314.87
01/11/2023,3887.28,2858.66,1333.81,476.435,125.767,3320.56,6351.46
02/11/2023,3930.61,2803.85,1334.98,476.435,125.767,3412.92,6403.52
03/11/2023,3880.13,2818.45,1325.39,476.435,125.767,3424.19,6430.79
06/11/2023,3926.7,2928.97,1385.95,476.435,125.767,3414.06,6686.68
07/11/2023,3998.41,2940.29,1405.39,476.435,125.767,3449.39,6565.6
08/11/2023,4007.47,2940.91,1409.27,476.435,125.767,3421.83,6665.42
09/11/2023,4109.77,3157.05,1448,476.435,125.767,3430.51,7049.64
10/11/2023,4184.29,3234.25,1519.62,476.435,125.767,3495.45,7110.2
13/11/2023,4118.4,3215.6,1522.95,476.435,125.767,3464.58,7140.87
14/11/2023,3958.94,3059.21,1464.33,476.435,125.767,3493.22,7000.91
15/11/2023,4215.53,3160.33,1566.59,476.435,125.767,3534.13,7047.96
16/11/2023,4031.32,3025.22,1499.43,476.435,125.767,3497.81,6987.24
17/11/2023,4092.86,3008.81,1484.03,476.435,125.767,3526.58,6773.1
20/11/2023,4213.2,3150.36,1530.57,476.435,125.767,3569.06,7120.17
21/11/2023,4149.75,3086.29,1491.67,476.435,125.767,3548.17,6983.48
22/11/2023,4218.21,3215.19,1542.41,476.435,125.767,3610.67,6945.36
23/11/2023,4218.21,3215.19,1542.41,476.435,125.767,3597.92,7031.16
24/11/2023,4250.23,3236.24,1547.74,476.435,125.767,3619.37,7259.52
27/11/2023,4134.37,3088.6,1487.88,476.435,125.767,3631.63,6919.28
28/11/2023,4291.57,3194.21,1548.78,476.435,125.767,3674.8,7061.83
29/11/2023,4227.11,3135.37,1530.31,476.435,125.767,3690.09,7112.4
30/11/2023,4236.18,3165.03,1538.72,476.435,125.767,3676.65,7082.07
01/12/2023,4351.9,3237.41,1574.67,476.435,125.767,3801.26,7205.08
04/12/2023,4689.32,3450.67,1665.96,476.435,125.767,3838.49,7620.19
05/12/2023,4907.37,3504.3,1710.04,476.435,125.767,3858.14,7751.13
06/12/2023,4923.16,3491.73,1732.26,476.435,125.767,3855.55,7999.06
07/12/2023,4849.04,3625.59,1751.03,476.435,125.767,3907.66,8079.94
08/12/2023,4975.33,3660.08,1831.89,476.435,125.767,4002.72,8238.74
11/12/2023,4575.67,3396.81,1718.65,476.435,125.767,3954.38,7875.45
12/12/2023,4624.97,3380.73,1732.72,476.435,125.767,3963.83,7853.91
13/12/2023,4808.05,3494.41,1809.74,476.435,125.767,4046.72,7914.42
14/12/2023,4816.11,3544.16,1820.59,476.435,125.767,4028.61,8085.13
15/12/2023,4739.02,3483.01,1805.19,476.435,125.767,4046.5,7989.68
18/12/2023,4705.3,3379.28,1753.61,476.435,125.767,4101.48,7737.06
19/12/2023,4737.18,3357.53,1750.3,476.435,125.767,4152.87,7935.12
20/12/2023,4885.71,3382.13,1798.6,476.435,125.767,4118.37,8234.89
21/12/2023,4909.77,3457.21,1875.97,476.435,125.767,4202.04,8294.42
22/12/2023,4906.85,3583.71,1909.35,476.435,125.767,4227.63,8494.55
25/12/2023,4906.85,3583.71,1909.35,476.435,125.767,4227.63,8766.07
26/12/2023,4732.53,3432.72,1890.48,476.435,125.767,4227.63,8458.25
27/12/2023,4881.11,3640.48,1970.13,476.435,125.767,4319.6,8635.45
28/12/2023,4771.77,3643.38,1921.96,476.435,125.767,4291.05,8480.34
29/12/2023,4714.07,3566.78,1902.3,476.435,125.767,4174.92,8466.59
01/01/2024,4714.07,3566.78,1902.3,476.435,125.767,4174.92,8498.79
02/01/2024,5033.2,3657.2,1968.2,476.435,125.767,4123.39,8804.27
03/01/2024,4798.15,3436.24,1848.7,476.435,125.767,4052.17,8313.85
04/01/2024,4965.14,3528.65,1912.08,476.435,125.767,4079.74,8486.43
05/01/2024,4930.02,3478.37,1865.45,476.435,125.767,4044.52,8262.58
08/01/2024,5258.97,3625.48,1935.81,476.435,125.767,4162.33,8415.21
09/01/2024,5237.82,3486.58,1888.85,476.435,125.767,4158.1,8591.81
10/01/2024,5158,3830.45,1957.67,476.435,125.767,4139.47,8635.46
11/01/2024,5193.88,4015.34,2034.6,476.435,125.767,4080.21,9106.64
12/01/2024,4912.34,3982.68,1969.86,476.435,125.767,3982.96,8836.71
15/01/2024,4912.34,3982.68,1969.86,476.435,125.767,3994.4,8416.46
16/01/2024,4842.41,3998.59,1956.93,476.435,125.767,4005.44,8591.74
17/01/2024,4786.56,3927.08,1940.25,476.435,125.767,3990.99,8484.46
18/01/2024,4592.32,3785.46,1852.89,476.435,125.767,3989.2,8452.23
19/01/2024,4676.9,3845.92,1875.54,476.435,125.767,4051.62,8116.56
22/01/2024,4505.14,3619.99,1783.4,476.435,125.767,4094.82,7951.08
23/01/2024,4394.28,3399.27,1703.33,476.435,125.767,4110.83,7567.39
24/01/2024,4446.7,3409.07,1727.14,476.435,125.767,4081.92,7718.93
25/01/2024,4453.42,3430.31,1733.58,476.435,125.767,4135.72,7633.47
26/01/2024,4706.54,3492.61,1801.55,476.435,125.767,4167.75,7929.37
29/01/2024,4840.83,3562.73,1871.15,476.435,125.767,4265.17,8133.83
30/01/2024,4895.17,3678.57,1909.05,476.435,125.767,4223.32,8320.3
31/01/2024,4784.57,3548.35,1844.49,476.435,125.767,4122.21,8248.27
01/02/2024,4822.84,3557.71,1853.01,476.435,125.767,4193.93,8077
02/02/2024,4817.88,3554.47,1865.34,476.435,125.767,4269.39,8237.03
05/02/2024,4753.63,3544.45,1841.57,476.435,125.767,4230.19,8097.51
06/02/2024,4835.84,3683.71,1885.15,476.435,125.767,4237.08,8198.87
07/02/2024,4951.24,3772.14,1923.72,476.435,125.767,4299.84,8215.17
08/02/2024,5106.33,3758.69,1958.23,476.435,125.767,4374.21,8624.1
09/02/2024,5337.48,3857.11,2022.1,476.435,125.767,4521.92,8856.16
12/02/2024,5629.62,4084.06,2134.32,476.435,125.767,4629.62,9211.55
13/02/2024,5546.41,4068.38,2114.73,476.435,125.767,4561.93,9162.22
14/02/2024,5807.42,4278.77,2211.86,476.435,125.767,4750.66,9651.57
15/02/2024,5810.97,4384.11,2229.15,476.435,125.767,4717.24,9774.04
16/02/2024,5818.31,4304.33,2203.97,476.435,125.767,4717.52,9681.28
19/02/2024,5818.31,4304.33,2203.97,476.435,125.767,4726.08,9861.6
20/02/2024,5843.74,4607.94,2260.47,476.435,125.767,4598.06,9765.93
21/02/2024,5715.23,4495.13,2190.52,476.435,125.767,4518.93,9648.82
22/02/2024,5827.57,4656.6,2256.78,476.435,125.767,4713.1,9793.14
23/02/2024,5730.69,4566.32,2228.46,476.435,125.767,4713.79,9602.1
26/02/2024,6117.39,4931.71,2381.24,476.435,125.767,4854.81,10103.01
27/02/2024,6382.09,5029.24,2438.24,476.435,125.767,4910.82,10603.38
28/02/2024,6766.72,5094.58,2503.8,476.435,125.767,4883.76,11226.09
29/02/2024,6977.84,5270.27,2634.49,476.435,125.767,4848.1,11699.48
01/03/2024,7063.04,5325.7,2658.04,476.435,125.767,4895.87,11390.2
04/03/2024,7597.61,5558.12,2818.11,476.435,125.767,4857.83,12347.86
05/03/2024,6988.32,5280.99,2604.23,476.435,125.767,4736.39,12641.05
06/03/2024,7544.64,5995.98,2889.39,476.435,125.767,4808.44,12463.03
07/03/2024,7607.08,6087.7,2963.51,476.435,125.767,4860.48,12784.74
08/03/2024,7767.5,6100.38,2974.81,476.435,125.767,4899.92,12963.16
11/03/2024,8084.2,6247.66,3079.3,476.435,125.767,4797.49,13510.23
12/03/2024,8014.52,6162.3,3064.4,476.435,125.767,4841.46,13445.26
13/03/2024,8218.59,6189.74,3125.42,476.435,125.767,4829.51,13575.16
14/03/2024,7789.98,5849.38,2990.9,476.435,125.767,4755.44,13387.87
15/03/2024,7728.29,5723.96,3002.53,476.435,125.767,4796.41,12957.83
18/03/2024,7523.6,5392.91,2925.98,476.435,125.767,4825.86,12803.74
19/03/2024,7244.67,5163.21,2786.18,476.435,125.767,4796.29,12031.43
20/03/2024,7379.92,5227.77,2820.87,476.435,125.767,4981.2,11857.52
21/03/2024,7338.79,5333.11,2826.73,476.435,125.767,5016.04,12512
22/03/2024,7183.7,5181.9,2758.48,476.435,125.767,4947.09,11953.02
25/03/2024,7959.63,5628.46,3029.77,476.435,125.767,5031.35,13009.61
26/03/2024,7813.25,5517.61,2973.53,476.435,125.767,4999.56,13048.42
27/03/2024,7705.52,5402.07,2921.51,476.435,125.767,5017.5,12702.82
28/03/2024,7950.73,5524.25,2993.11,476.435,125.767,5018.71,13076.06
29/03/2024,7950.73,5524.25,2993.11,476.435,125.767,5018.71,12774.42
01/04/2024,7809.93,5390.25,2949.15,476.435,125.767,5018.71,12726.13
02/04/2024,7420.97,5076.92,2803.71,476.435,125.767,4860.51,12064.41
03/04/2024,7395.06,5138.52,2791.8,476.435,125.767,4846.15,12306.69
04/04/2024,7694.79,5218,2860.92,476.435,125.767,4718.45,12410.2
05/04/2024,7582.02,5146.74,2804.99,476.435,125.767,4772.77,12261.8
08/04/2024,8045.06,5719.17,3010.87,476.435,125.767,4804.29,13036.85
09/04/2024,7741.21,5444.07,2893.01,476.435,125.767,4771.56,12605.94
10/04/2024,7844.34,5441.94,2880.86,476.435,125.767,4774.29,12427.26
11/04/2024,7897.59,5437.02,2889.21,476.435,125.767,4854.32,12539.57
12/04/2024,7519.36,4973.82,2627.84,476.435,125.767,4745.02,12388.57
15/04/2024,7122.08,4806.41,2499.63,476.435,125.767,4632.76,11232.02
16/04/2024,7042.24,4735.43,2452.51,476.435,125.767,4610.23,10802.18
17/04/2024,6856.48,4650.83,2415.92,476.435,125.767,4575.64,10669.32
18/04/2024,7122.1,4740.79,2486.52,476.435,125.767,4599.38,11099.86
19/04/2024,7213.86,4798.27,2525.76,476.435,125.767,4542.8,11199.24
22/04/2024,7462.17,4934.05,2635.77,476.435,125.767,4682.14,11610.99
23/04/2024,7459.07,4979.68,2644.98,476.435,125.767,4795.42,11810.37
24/04/2024,7193.34,4854.89,2554.82,476.435,125.767,4757.76,11522.48
25/04/2024,7253.02,4890.46,2559.47,476.435,125.767,4691.68,11139.03
26/04/2024,7165.96,4863.51,2533.86,476.435,125.767,4779.8,11180.45
29/04/2024,7054.23,4919.28,2498.34,476.435,125.767,4696.74,11058.36
30/04/2024,6671.09,4540.84,2328.78,476.435,125.767,4568.75,10629.25
01/05/2024,6407.42,4526.32,2320.45,476.435,125.767,4568.75,10138.74
02/05/2024,6649.28,4636.28,2409.21,476.435,125.767,4608.6,10509.96
03/05/2024,6953.75,4756.72,2491.17,476.435,125.767,4635.49,10851.04
06/05/2024,7085.75,4746.06,2542.11,476.435,125.767,4744.04,11066.11
07/05/2024,7075.57,4720.61,2527.18,476.435,125.767,4700.85,11177.04
08/05/2024,6983.15,4640.31,2476.94,476.435,125.767,4701.93,10899.94
09/05/2024,7004.86,4674.98,2499.11,476.435,125.767,4681.7,10726.45
10/05/2024,6808.13,4491.52,2419.88,476.435,125.767,4637.31,10621.57
13/05/2024,7077.99,4571.64,2468.96,476.435,125.767,4630.65,10773.88
14/05/2024,6910.09,4477.7,2410.25,476.435,125.767,4670.05,10590.79
15/05/2024,7413.7,4674.91,2557.9,476.435,125.767,4795.06,11002.39
16/05/2024,7320.52,4560.62,2538.73,476.435,125.767,4730.49,11079.13
17/05/2024,7514.19,4775.29,2644.21,476.435,125.767,4767.22,11459.72
20/05/2024,7840.55,5310.99,2849.54,476.435,125.767,4900.85,11489.48
21/05/2024,7780.91,5744.08,2902.04,476.435,125.767,4880.99,12753.56
22/05/2024,7818.18,5783.13,2915.08,476.435,125.767,4869.88,12714.78
23/05/2024,7543.13,5865.71,2863.15,476.435,125.767,4813.74,12457.1
24/05/2024,7751.25,5788.95,2881.7,476.435,125.767,4906.63,12385.64
27/05/2024,7751.25,5788.95,2881.7,476.435,125.767,4905.07,12859.08
28/05/2024,7673.02,5933.5,2909.88,476.435,125.767,4917.73,12591.59
29/05/2024,7549.46,5803.79,2861.36,476.435,125.767,4878.39,12456.35
30/05/2024,7697.77,5827.07,2880.26,476.435,125.767,4845.45,12488.44
31/05/2024,7595.04,5854.91,2860.02,476.435,125.767,4813.78,12401.09
03/06/2024,7752.98,5835.42,2875.84,476.435,125.767,4840.7,12504.94
04/06/2024,7897.93,5876.96,2919.25,476.435,125.767,4853.73,12614.92
05/06/2024,8001.43,5990.88,2969.56,476.435,125.767,4940.95,12787.36
06/06/2024,7916.05,5869.64,2917.07,476.435,125.767,4976.65,12906.36
07/06/2024,7774.99,5709.29,2826.86,476.435,125.767,4949.47,12856.67
10/06/2024,7801,5680.79,2815.28,476.435,125.767,5018.52,12405.97
11/06/2024,7566.01,5409.21,2689.4,476.435,125.767,4996.49,11871.98
12/06/2024,7589.16,5462.82,2724.59,476.435,125.767,5021.9,12385.33
13/06/2024,7479.56,5392.81,2677.24,476.435,125.767,5019.71,11910.73
14/06/2024,7345.02,5265.94,2601.72,476.435,125.767,5005.99,11811.45
17/06/2024,7476.55,5493.47,2671.14,476.435,125.767,5032.26,11726.38
18/06/2024,7216.05,5276.47,2529.56,476.435,125.767,5023.92,11414.26
19/06/2024,7216.05,5276.47,2529.56,476.435,125.767,5020.28,11604.65
20/06/2024,7287.99,5456.2,2594.67,476.435,125.767,5023.45,11592.78
21/06/2024,7196.67,5463.31,2576.25,476.435,125.767,4975.26,11501.6
24/06/2024,6668.58,5091.23,2403.14,476.435,125.767,4887.9,10950.48
25/06/2024,6957.28,5287.09,2526.83,476.435,125.767,4956.83,11172.74
26/06/2024,6839.1,5260.11,2499.62,476.435,125.767,4950.5,11135.1
27/06/2024,6890.6,5334.74,2557.98,476.435,125.767,4940.37,11288.19
28/06/2024,6746.36,5221.21,2494.79,476.435,125.767,4929.76,11136.34
01/07/2024,7084.65,5367.9,2591.64,476.435,125.767,5024.56,11411.34
02/07/2024,6944.42,5285.21,2574.09,476.435,125.767,5023.25,11281.65
03/07/2024,6703.36,5060.41,2448.45,476.435,125.767,4999.83,10947.3
04/07/2024,6703.36,5060.41,2448.45,476.435,125.767,4998.62,10388.81
05/07/2024,6341.63,4620.73,2281.22,476.435,125.767,5015.58,9974.11
08/07/2024,6334.17,4648.79,2304.19,476.435,125.767,4989.56,10095.17
09/07/2024,6486.89,4746.53,2354.39,476.435,125.767,4993.28,10264.58
10/07/2024,6446.39,4808.6,2359.62,476.435,125.767,5011.14,10409.89
11/07/2024,6446.81,4814.26,2347.47,476.435,125.767,4937.05,10509.52
12/07/2024,6475.18,4828.03,2363.58,476.435,125.767,4971.55,10472.78
15/07/2024,7118.13,5268.36,2591.09,476.435,125.767,5130.75,11428.88
16/07/2024,7298.52,5372.23,2657.49,476.435,125.767,5236.89,11580.45
17/07/2024,7256.41,5294.62,2620.73,476.435,125.767,5093.41,11786.67
18/07/2024,7136.05,5272.08,2590.03,476.435,125.767,4961.54,11611.36
19/07/2024,7547.53,5452.69,2725.57,476.435,125.767,4996.17,11855.91
22/07/2024,7651.11,5410.7,2773.82,476.435,125.767,5082.5,11993.4
23/07/2024,7358.65,5366.84,2682.28,476.435,125.767,5025.9,12077.68
24/07/2024,7379.73,5216.84,2671.13,476.435,125.767,4825.31,11995.94
25/07/2024,7263.18,4828.69,2540.42,476.435,125.767,4767.25,11402.9
26/07/2024,7623.78,5066.78,2687.8,476.435,125.767,4854.38,11798.71
29/07/2024,7554.77,5121.59,2704.44,476.435,125.767,4832.1,11980.47
30/07/2024,7396.2,5065.53,2638.07,476.435,125.767,4769.12,11700.51
31/07/2024,7330.18,5050.49,2616.46,476.435,125.767,4866.3,11807.81
01/08/2024,7107.59,4841.55,2498.46,476.435,125.767,4742.07,11222.62
02/08/2024,7026,4658.71,2416.5,476.435,125.767,4497.39,10943.99
05/08/2024,5981.06,3712.49,1993.01,476.435,125.767,4271.01,9087.02
06/08/2024,6372.59,3865.95,2138.31,476.435,125.767,4365.5,9531.72
